ID,y
7123,103.147316
7124,94.63551
7127,108.15308
7131,104.52723
7132,92.45283
7133,97.98516
7134,108.9925
7135,91.28323
7136,110.1927
7137,95.880455
7141,95.58739
7144,106.92655
7147,105.665054
7148,97.07409
7150,97.71017
7151,92.881744
7152,105.66573
7154,94.68196
7156,96.006195
7157,106.038925
7159,117.90949
7161,100.43742
7163,97.32962
7164,100.6073
7167,78.33473
7169,101.70412
7170,94.25472
7173,95.90033
7174,107.275536
7177,109.68023
7178,103.24091
7179,97.41116
7180,78.897
7181,109.59669
7182,92.26708
7184,96.311745
7185,113.58834
7186,92.569374
7187,116.93944
7188,94.25918
7189,108.49394
7191,103.19702
7193,108.44375
7197,97.922775
7199,95.52138
7200,110.763916
7201,91.28323
7204,92.773125
7207,112.39932
7209,111.22298
7210,93.275185
7211,99.65085
7213,95.137375
7214,112.147606
7216,111.6134
7217,94.28945
7220,109.17223
7224,109.32004
7225,92.821655
7226,111.6134
7227,94.98077
7234,113.58834
7236,82.281624
7239,109.70865
7240,91.70615
7242,114.73596
7244,105.05186
7245,89.504326
7247,97.335175
7248,93.47422
7249,117.65276
7250,113.3097
7251,99.58263
7252,109.802574
7253,77.899796
7256,93.22019
7260,96.360565
7261,112.428474
7264,101.58598
7269,111.670944
7270,90.847275
7273,105.11592
7279,93.47733
7281,111.65819
7284,94.91217
7285,112.195625
7286,117.948906
7287,92.885025
7289,96.0946
7292,90.781425
7293,111.90929
7296,99.28702
7297,111.64757
7298,94.50197
7299,115.60757
7301,103.37393
7304,107.057434
7306,109.06454
7308,96.0946
7309,96.44421
7312,91.27112
7313,77.899796
7314,96.454796
7316,93.18507
7319,110.560234
7321,111.98756
7323,98.07801
7324,102.8448
7325,95.715805
7328,96.22025
7330,76.83275
7334,95.8899
7337,113.28908
7338,102.7614
7339,95.681816
7341,92.93923
7342,112.72799
7344,103.783035
7345,103.491356
7347,108.20471
7349,111.65819
7350,94.287025
7353,102.255486
7355,111.15327
7356,94.43519
7357,116.97482
7358,103.02511
7360,95.42614
7363,99.74437
7364,93.69393
7366,105.62139
7368,92.82929
7369,109.00274
7370,96.40465
7373,94.23207
7374,101.344406
7375,98.03018
7377,94.487595
7379,97.865265
7380,118.75611
7382,100.52386
7383,92.275246
7385,108.11563
7386,103.116394
7391,95.32095
7394,94.09511
7396,113.3097
7397,94.21541
7399,99.84254
7400,104.85065
7403,77.82095
7405,111.36974
7408,106.91352
7414,109.11297
7416,97.68149
7417,94.5035
7419,93.83663
7420,104.26367
7421,96.26516
7422,93.719536
7423,96.47773
7425,77.159195
7430,101.55174
7432,95.85386
7433,102.038
7434,104.24983
7436,109.140236
7437,93.056816
7438,107.9059
7440,101.369316
7441,92.71193
7442,111.58568
7445,94.371735
7446,96.28895
7448,110.4077
7450,97.31975
7451,93.39367
7454,103.35633
7455,103.09346
7457,106.14186
7459,96.29879
7462,93.50689
7464,93.39367
7465,102.14265
7466,94.81424
7467,107.104485
7469,103.09886
7472,95.70768
7473,108.48219
7479,95.8899
7480,107.512375
7484,102.98885
7491,93.7704
7494,99.9462
7495,97.70119
7501,98.294106
7503,92.10425
7504,107.445244
7505,97.368126
7508,110.85401
7509,90.84588
7510,77.899796
7511,111.74811
7515,97.80062
7516,101.24645
7517,95.06808
7518,103.6098
7519,94.3322
7521,97.127686
7522,106.472
7524,99.34618
7526,105.55442
7527,94.1461
7528,104.09233
7529,92.35595
7534,105.940865
7537,106.96043
7538,97.22697
7540,105.85311
7541,110.85401
7545,115.324776
7551,111.91845
7553,95.23363
7554,101.51582
7555,95.1509
7561,111.51607
7562,95.49654
7564,97.72858
7565,101.20255
7566,93.41723
7567,106.23665
7569,100.668564
7570,95.4747
7571,116.710304
7572,102.59665
7574,99.55464
7578,109.90004
7579,93.16074
7586,93.107
7587,87.20668
7590,92.88055
7593,108.48219
7594,102.97283
7595,93.41723
7600,97.42525
7601,79.52136
7602,93.72341
7603,112.05235
7604,97.228096
7606,99.697945
7608,112.305824
7613,78.25153
7615,109.264656
7616,109.140236
7617,113.201805
7618,94.1461
7619,107.675766
7622,106.91053
7623,103.65182
7624,97.22416
7625,99.192665
7626,94.57779
7627,102.878525
7628,77.70124
7631,102.88437
7632,106.41485
7633,94.09425
7634,106.21668
7635,93.59635
7636,111.89009
7637,111.89009
7639,92.7234
7640,77.29335
7644,110.763916
7645,93.772896
7648,104.633125
7649,96.04821
7650,108.99588
7652,102.14265
7653,92.28554
7655,94.61824
7659,110.02305
7662,96.69499
7664,100.84997
7666,97.52841
7668,101.854225
7669,107.47739
7670,97.25725
7672,101.67575
7673,109.68085
7678,96.34206
7679,77.63122
7680,102.53254
7683,93.62325
7685,117.948906
7688,93.20137
7690,108.79852
7692,93.90256
7693,91.50273
7695,113.28908
7696,98.32568
7698,96.60715
7699,108.82814
7702,92.3386
7703,111.74059
7704,96.16695
7707,111.74811
7713,78.531654
7715,103.638084
7717,109.77879
7718,100.435196
7719,104.14486
7721,106.36913
7722,101.88709
7725,101.75061
7727,99.78029
7730,80.15578
7733,92.02582
7735,102.50043
7740,111.74059
7741,110.64707
7742,91.44366
7744,98.405945
7747,94.47931
7750,76.98672
7752,108.010124
7754,106.91266
7756,105.337105
7757,96.6339
7758,101.4514
7760,102.53254
7761,93.04406
7763,105.889984
7765,93.74254
7767,111.89009
7768,92.83796
7771,92.515915
7773,98.15356
7774,98.098656
7776,97.89808
7779,91.88801
7783,93.4923
7786,97.8655
7787,102.00607
7789,94.34998
7791,92.32106
7793,102.47982
7794,99.91785
7795,93.74834
7799,78.25153
7800,101.473564
7802,102.58869
7805,99.89474
7807,100.28107
7808,94.9552
7811,109.582504
7817,108.97533
7818,106.41485
7819,91.8979
7822,92.817635
7823,112.31396
7825,110.487114
7828,96.7861
7832,96.26154
7833,80.3671
7834,103.37071
7835,96.423546
7837,97.00927
7840,97.50243
7842,95.27979
7843,117.03985
7844,92.87293
7846,93.04406
7850,96.72067
7853,109.74389
7855,112.65388
7858,95.863754
7863,112.53615
7865,110.515564
7866,100.58953
7868,97.46208
7869,109.05123
7871,78.33473
7872,102.94287
7874,100.39661
7877,108.94283
7878,93.905304
7879,104.420616
7881,96.06813
7883,93.15214
7885,97.81557
7886,95.23363
7889,95.16623
7890,115.53044
7891,95.56387
7893,97.328896
7894,103.64386
7896,108.99588
7898,106.201965
7901,94.80142
7902,108.20471
7904,104.946815
7905,96.10107
7906,102.86576
7909,94.36294
7910,105.36703
7913,96.33231
7918,110.40976
7919,91.272385
7923,92.52142
7925,92.43872
7927,91.52375
7930,97.06786
7932,99.099396
7933,95.00864
7935,96.11618
7939,106.32887
7942,98.52941
7943,103.60972
7945,99.30344
7946,92.82929
7948,100.89296
7949,107.565674
7950,93.12689
7951,111.89009
7955,103.547844
7959,94.69411
7960,111.74059
7961,96.36775
7962,104.186615
7964,97.870445
7965,96.513374
7966,110.763916
7967,104.12969
7968,101.48142
7971,110.17886
7974,91.272385
7976,101.93119
7978,109.62427
7982,111.74059
7983,95.11694
7984,103.49799
7986,93.464584
7989,107.565674
7991,108.20471
7992,106.61624
7993,103.29101
7994,110.57792
7995,96.26154
7997,95.84376
7998,103.49799
7999,108.97533
8002,90.617836
8007,101.82101
8009,101.65468
8011,94.852776
8013,102.85048
8015,105.66855
8017,111.14072
8019,117.776375
8023,95.33667
8024,112.72799
8026,109.77439
8027,93.78212
8029,96.591064
8030,103.65515
8031,94.9782
8033,103.52466
8035,99.04452
8036,115.41565
8039,107.90229
8042,89.655426
8044,92.91142
8046,78.27014
8048,113.31384
8049,96.10107
8050,104.85561
8053,96.90606
8054,98.94119
8059,96.12304
8061,93.9169
8062,109.70079
8064,104.189964
8066,104.64896
8067,96.77353
8068,95.13834
8070,97.59783
8071,112.100075
8072,97.513885
8076,96.45804
8080,91.94923
8081,110.47114
8084,103.104515
8087,102.70881
8089,91.53005
8090,118.46589
8091,102.74816
8094,115.19308
8100,92.916855
8101,92.85985
8110,96.5434
8111,108.20471
8112,94.26703
8115,103.98915
8116,100.76062
8118,104.189964
8121,118.52194
8125,111.34413
8127,105.7478
8128,97.53895
8129,108.28771
8131,99.2505
8138,97.1964
8139,104.299644
8140,94.48726
8141,98.15356
8142,119.2522
8143,108.5647
8145,109.77439
8146,90.8147
8148,110.1446
8153,110.93669
8154,91.36313
8155,107.58716
8161,96.324425
8162,107.65126
8163,90.84588
8166,111.499596
8168,110.998055
8170,98.57352
8172,108.44375
8173,92.130486
8176,105.27696
8179,100.06644
8181,93.509636
8182,117.877594
8184,111.8888
8190,102.46214
8191,94.759346
8194,103.54356
8196,109.64543
8198,106.274734
8199,110.969734
8201,111.17721
8202,95.180855
8207,95.4974
8208,109.292435
8211,114.90464
8214,110.60873
8217,96.751854
8218,99.80075
8222,94.56256
8229,107.20908
8231,95.33034
8233,95.43145
8236,92.47356
8238,107.91268
8240,100.08969
8243,98.85408
8246,99.35002
8250,95.89657
8254,104.64737
8256,76.74622
8257,100.18218
8258,97.53469
8260,95.82365
8261,104.936806
8263,113.41266
8264,95.8061
8267,104.97752
8268,93.560684
8271,96.44624
8272,109.292435
8275,95.7581
8276,95.12824
8277,108.196236
8278,117.14542
8279,93.63163
8280,108.76369
8281,99.71796
8282,99.46858
8287,112.61225
8288,92.27529
8289,113.758
8294,101.46427
8296,99.74449
8299,105.08151
8302,103.01227
8308,110.23291
8314,107.258995
8315,103.452126
8316,106.947525
8317,98.35564
8319,107.312614
8320,94.289055
8321,117.55827
8323,93.632576
8325,96.35108
8326,110.82597
8328,109.90759
8330,104.467255
8331,95.38971
8332,108.25779
8334,93.8281
8338,91.38059
8339,94.00338
8341,99.30194
8345,110.59077
8346,96.50032
8347,108.60612
8349,95.68807
8351,97.88679
8352,108.950165
8353,109.90759
8355,108.508575
8358,111.365135
8359,98.05841
8360,95.46416
8361,107.34846
8363,98.35301
8364,95.60205
8365,97.52515
8366,108.893555
8370,104.408554
8372,98.26301
8376,98.536896
8377,106.95667
8379,108.55226
8380,94.36576
8381,109.060394
8386,91.65878
8388,104.106285
8389,94.699
8391,107.084656
8394,104.64737
8396,108.10841
8398,101.95042
8400,111.04149
8401,95.28295
8404,99.30194
8407,96.61743
8408,116.22132
8409,110.13384
8410,109.80064
8411,100.5069
8413,98.9106
8414,106.917145
8416,96.740425
